aggregate_count_min_max_track_arrivals_and_retraction	clean
aggregate_min_recomputes_when_the_minimum_is_retracted	clean
aggregate_sum_tracks_a_growing_and_shrinking_group	clean
any_two_tagged_arms_land_on_one_tick	diff
arrival_affinity_rewrite_keeps_delta	clean
arrival_dup_batch_partial_ignore	clean
backslash_in_string_literal_survives_both_doors	clean
batched_increments_both_count	diff
bind_computes_derived_value_then_comparison_filters	clean
callgraph_derivation_over_extraction	clean
callgraph_unused_inverts_with_the_call_set	clean
changed_since_ignores_events_before_turn	diff
changed_since_spans_two_turns	diff
clean_state_gate_and_exit_zero	clean
clean_state_no_diags	clean
clock_rel_join_storms	diff
coalesce_default_returns_when_source_retracts	clean
coalesce_defaults_the_absent_row	clean
coalesce_in_edge_body_samples	diff
coalesce_over_derived_source	clean
combine_edge_is_the_conjunction_spelling	clean
combine_level_is_the_conjunction_spelling	clean
comparison_filters_rows	clean
completion_propagation_lattice_tick	diff
concat_fold_follows_arrival_order	diff
concat_fold_reversed_arrival_reverses_result	diff
conjunction_edge_control_for_combine	clean
conjunction_level_control_for_combine	clean
count_is_bag_of_derivations	clean
counter_fold_matches_hand_computation	diff
created_at_pinned_updated_at_advances	diff
declaration_order_preserves_struct_refs	clean
demand_laziness_effect_rows	clean
demand_view_fires_its_consumer_once	diff
departed_fires_next_tick_on_retraction	diff
derive_directory_prefix_via_rtrim_replace	clean
diag_scenario_seven_ticks_end_to_end	diff
dirty_derives_from_digest_mismatch	diff
dirty_retracts_on_matching_commit	diff
division_truncates_toward_zero_mod_follows_divisor_sign	clean
edge_chain_hops_tick_per_stage	clean
enum_decl_two_variants_union_in_tag_view	clean
enum_decl_variant_rows_round_trip_through_tag_view	clean
enum_name_is_a_column_type	clean
enum_nullary_variant_boots_and_tags	clean
extraction_fork_callgraph	clean
extraction_fork_span_line	clean
fill_as_cache_update_swr	diff
filter_map_is_a_level_rule	clean
finalize_over_log_fires_on_retention_prune	error
fix_by_waiver_returns_to_clean	clean
flagship_flow_reach_over_batched_resolved_edges	clean
flagship_flow_reach_over_resolved_edges	clean
float_arithmetic_is_binary64	clean
float_avg_is_grouped	clean
float_avg_retracts_to_empty_group	clean
float_exact_comparison_has_no_epsilon	clean
float_exact_join_has_no_epsilon	clean
float_integral_value_keeps_real_storage	clean
float_negative_zero_canonical_boundary	clean
float_shortest_round_trip_wire	diff
float_widens_integer_ingress	clean
float_widens_wide_integer_ingress	clean
flow_arg_param_hop_is_positional_and_site_pinned	clean
flow_sig_owner_join_types_the_resolved_callee	clean
fork_join_is_a_conjunctive_body	clean
generic_expansion_end_to_end	clean
groupby_two_bare_integer_literals	clean
head_column_int_widens_into_float	clean
head_column_list_and_json_share_storage	clean
head_expression_evaluates_derived_column	clean
head_move_flips_current_tree_in_one_tick	diff
head_move_replaces_key	clean
host_free_query_leaves_a_derived_rel_unsubscribed	clean
identical_demand_dedups	clean
identical_increments_stack_as_log_deltas	diff
increment_decrement_same_tick_nets_zero	clean
int_accepts_integral_float	clean
int_float_arithmetic_keeps_real_result	clean
interpolation_desugars_to_concat	clean
json_object_builds_document	clean
json_object_groups_rows_into_documents	clean
json_object_orders_keys	clean
json_safe_integer_boundary_survives_both_doors	clean
json_string_control_escapes_are_valid_json	clean
key_identical_write_is_silent	clean
key_last_write_wins	diff
key_same_tick_ordered_not_conflict	diff
keyed_edge_head_still_replaces	clean
keyed_replace_departs_the_old_row	error
level_view_reads_set_projection_not_occurrences	diff
list_bare_column_round_trips	clean
list_bare_text_door	clean
list_column_fans_out_through_spread	clean
list_dense_sequence_text_door	clean
list_entity_dense_sequence_end_to_end	clean
list_entity_linked_sequence_end_to_end	clean
list_interned_set_dictionary_content_deduplicates	error
list_interned_set_end_to_end	error
list_interned_set_text_door	clean
list_linked_sequence_text_door	clean
log_deltas_follow_arrival_order	clean
log_driver_fold_needs_no_id_column	diff
log_rel_identical_arrival_is_two_occurrences	clean
log_stacks_within_tick_and_across_ticks	diff
lww_fold_follows_arrival_order	diff
marker_stops_backlog_replay	clean
match_classify_response	clean
match_classify_response_desugared	clean
match_edge_arm_keeps_edge_semantics	clean
merge_batches_per_tick	diff
merge_never_retracts	diff
module_path_and_option_column_coexist	clean
module_path_in_body_reads_the_flat_rel	clean
module_path_in_head_resolves_and_contributes	clean
module_path_local_name_binds_before_the_dotted_one	clean
module_path_three_segments_resolve_through_the_rooms	clean
mutual_recursion_matches_oracle	clean
native_ts_query_term	clean
negated_identity_guard_flips_to_complement	clean
negated_ordered_guard_flips_to_complement	clean
nested_body_atom_reads_every_partition	diff
nested_child_and_an_option_column_coexist	diff
nested_child_carries_the_parent_reference	diff
nested_list_of_text_round_trips	clean
nested_list_text_door	clean
nested_parent_with_no_rows_yields_an_empty_child	clean
nested_three_levels_chain_the_references	diff
nested_two_parent_rows_partition_the_child	diff
nested_zero_column_child_is_one_row_per_parent	diff
new_file_diag_at_hit_line_exact_rows	clean
new_file_no_exceeded_diag	clean
new_salt_refires_fresh_stream	clean
next_edge_is_the_bare_atom_spelling	clean
next_level_is_the_bare_atom_spelling	clean
now_reads_the_tick	diff
numeric_equality_operator_filters	clean
numeric_inequality_operator_filters	clean
one_attempt_guard_by_negation_arrival_order_beats_arm_order	diff
one_attempt_guard_by_negation_lands_one_unnamed_winner	diff
one_attempt_keyed_head_loses_the_first_arm_silently	diff
option_list_column_roundtrips_null_and_present	clean
option_rel_ref_desugars_to_companion_split_rel	clean
option_scalar_enums_mint_per_element_type	clean
option_text_column_reads_through_tag_join	clean
ordered_aggregate_retraction_rebuild	diff
ordered_group_rels_json_head	clean
ordered_group_rels_v5_collect	clean
ordered_json_group_array_integer_values	clean
ordered_json_group_array_ordinal	clean
ordered_json_group_array_value	clean
ordered_program_level_fold_reaches_three_links	clean
over_baseline_count_row	clean
over_baseline_diag_exact_rows	clean
over_baseline_gate_blocks_commit_only	clean
pairwise_pairs_adjacent_values_when_the_source_idles	diff
pairwise_reads_state_at_the_departure_tick	diff
paren_in_literal_inside_wrapper	clean
pin_to_unknown_repo_derives_repo_candidate	diff
probe_output_comparison_guard	clean
quote_in_literal_doubles_the_escape	clean
range_join_over_arithmetic	clean
regexp_non_match	error
regexp_positive_match	error
regexp_retraction_flip	error
relation_ref_column_fed_by_ref_variable_accepted	diff
repeat_is_a_self_carry_chain	diff
replace_rewrites_all_occurrences	clean
retention_count_prunes_oldest	diff
retention_prune_is_a_visible_minus	diff
retention_single_arm_still_prunes	diff
retraction_only_tick_retracts_level_view	clean
rev_fill_not_behind_keeps_stale_pin_empty	diff
rtrim_strips_trailing_chars	clean
seeded_one_arm_fold_matches_two_arms	diff
seeded_pre_multicolumn_fee_stats_fold	diff
seeded_pre_reads_a_body_bound_value	diff
seeded_pre_text_breadcrumb_fold	diff
seq_wire_hand	diff
seq_wire_surface	diff
set_dedups_log_stacks	diff
set_rel_identical_arrival_is_one_occurrence	diff
shared_demand_refcount	clean
shuffled_arrival_reorders_log_deltas	clean
stale_keyed_retraction_keeps_replacement	diff
sum_min_max_group_by_plain_columns	clean
tightened_baseline_catches_regrowth	clean
two_pins_dedup_to_one_demand_row	diff
typed_int_without_literal_witness	clean
unmarked_edge_replays_backlog	diff
unordered_program_level_fold_reaches_three_links	clean
unwrap_aggregate_and_interpolation	clean
unwrap_below_budget_silent	clean
unwrap_unchanged_file_silent	clean
variant_field_float_stays_float	clean
variant_field_int_and_text_unchanged	clean
waiver_range_join_exact_rows	clean
worktree_edit_identical_resave_is_silent	diff
worktree_edit_replaces_digest_and_flips_kind_view	diff
world_fed_keyed_arrival_replaces	diff
xref_rev_is_pin_data_not_live_head	clean
